Time,U,V,W,U_Avg,V_Avg,W_Avg,U-U_Avg,V-V_Avg,W-W_Avg,Octant,,Octant Id,1,-1,2,-2,3,-3,4,-4
153.41,28.72,1.14,-2.3,,,,1.4134664649520943,1.0916695242897965,-2.407577744158682,-1.0,,,,,,,,,,
153.42,26.62,0.06,-2.2,,,,-0.6865335350479036,0.011669524289796597,-2.3075777441586824,-2.0,,,,,,,,,,
153.43,23.1,-3.9,-0.52,,,,-4.206533535047903,-3.948330475710203,-0.6275777441586822,-3.0,,,,,,,,,,
153.44,26.47,-1.94,0.66,,,,-0.8365335350479057,-1.9883304757102034,0.5524222558413179,3.0,,,,,,,,,,
153.45,29.85,0.01,1.84,,,,2.543466464952097,-0.0383304757102034,1.732422255841318,4.0,,,,,,,,,,
153.46,29.55,3.2,0.98,,,,2.243466464952096,3.151669524289797,0.8724222558413178,1.0,,,,,,,,,,
153.47,28.36,2.63,0.17,,,,1.0534664649520948,2.5816695242897967,0.06242225584131786,1.0,,,,,,,,,,
153.48,26.57,0.2,0.46,,,,-0.7365335350479043,0.1516695242897966,0.35242225584131787,2.0,,,,,,,,,,
153.49,28.61,0.74,0.2,,,,1.3034664649520948,0.6916695242897966,0.09242225584131786,1.0,,,,,,,,,,
153.5,26.82,-0.63,-0.43,,,,-0.4865335350479043,-0.6783304757102034,-0.5375777441586822,-3.0,,,,,,,,,,
153.51,21.84,1.37,0.66,,,,-5.466533535047905,1.3216695242897967,0.5524222558413179,2.0,,,,,,,,,,
153.52,23.25,1.42,2.49,,,,-4.056533535047905,1.3716695242897965,2.382422255841318,2.0,,,,,,,,,,
153.53,26.69,-0.03,2.19,,,,-0.6165335350479033,-0.0783304757102034,2.0824222558413177,3.0,,,,,,,,,,
153.54,28.27,1.43,1.97,,,,0.963466464952095,1.3816695242897965,1.862422255841318,1.0,,,,,,,,,,
153.55,28.4,-0.15,1.13,,,,1.093466464952094,-0.1983304757102034,1.0224222558413176,4.0,,,,,,,,,,
153.56,25.81,2.8,1.41,,,,-1.4965335350479059,2.7516695242897966,1.3024222558413179,2.0,,,,,,,,,,
153.57,26.08,-1.48,1.09,,,,-1.2265335350479063,-1.5283304757102034,0.9824222558413179,3.0,,,,,,,,,,
153.58,27.34,-1.3,1.26,,,,0.033466464952095265,-1.3483304757102035,1.152422255841318,4.0,,,,,,,,,,
153.59,26.95,-2.76,0.78,,,,-0.3565335350479053,-2.808330475710203,0.6724222558413179,3.0,,,,,,,,,,
153.6,26.57,-4.23,0.3,,,,-0.7365335350479043,-4.278330475710204,0.19242225584131784,3.0,,,,,,,,,,
153.61,23.45,-3.43,1.13,,,,-3.8565335350479053,-3.4783304757102034,1.0224222558413176,3.0,,,,,,,,,,
153.62,25.45,-2.64,1.1,,,,-1.8565335350479053,-2.6883304757102033,0.9924222558413179,3.0,,,,,,,,,,
153.63,26.0,-1.82,0.99,,,,-1.3065335350479046,-1.8683304757102035,0.8824222558413178,3.0,,,,,,,,,,
153.64,26.55,-1.0,0.88,,,,-0.7565335350479039,-1.0483304757102034,0.7724222558413179,3.0,,,,,,,,,,
153.65,26.14,0.89,1.04,,,,-1.166533535047904,0.8416695242897966,0.9324222558413179,2.0,,,,,,,,,,
153.66,27.86,3.86,0.8,,,,0.5534664649520948,3.8116695242897967,0.6924222558413179,1.0,,,,,,,,,,
153.67,27.66,1.61,0.06,,,,0.35346646495209555,1.5616695242897967,-0.047577744158682156,-1.0,,,,,,,,,,
153.68,25.58,1.09,0.71,,,,-1.7265335350479063,1.0416695242897966,0.6024222558413178,2.0,,,,,,,,,,
153.69,25.22,0.49,0.26,,,,-2.0865335350479057,0.4416695242897966,0.15242225584131786,2.0,,,,,,,,,,
153.7,25.04,0.23,0.41,,,,-2.2665335350479054,0.1816695242897966,0.3024222558413178,2.0,,,,,,,,,,
153.71,27.77,2.71,0.0,,,,0.463466464952095,2.6616695242897968,-0.10757774415868215,-1.0,,,,,,,,,,
153.72,29.3,0.08,0.0,,,,1.9934664649520961,0.0316695242897966,-0.10757774415868215,-1.0,,,,,,,,,,
153.73,27.73,-1.6,0.4,,,,0.42346646495209583,-1.6483304757102035,0.29242225584131787,4.0,,,,,,,,,,
153.74,25.02,0.49,-0.17,,,,-2.286533535047905,0.4416695242897966,-0.2775777441586822,-2.0,,,,,,,,,,
153.75,24.56,-0.16,0.46,,,,-2.746533535047906,-0.2083304757102034,0.35242225584131787,3.0,,,,,,,,,,
153.76,24.1,-0.81,1.09,,,,-3.206533535047903,-0.8583304757102035,0.9824222558413179,3.0,,,,,,,,,,
153.77,24.42,0.48,0.8,,,,-2.886533535047903,0.4316695242897966,0.6924222558413179,2.0,,,,,,,,,,
153.78,21.48,1.86,0.41,,,,-5.826533535047904,1.8116695242897967,0.3024222558413178,2.0,,,,,,,,,,
153.79,22.21,-0.56,0.91,,,,-5.096533535047904,-0.6083304757102035,0.8024222558413179,3.0,,,,,,,,,,
153.8,24.69,-0.98,0.69,,,,-2.6165335350479033,-1.0283304757102034,0.5824222558413178,3.0,,,,,,,,,,
153.81,25.21,-0.39,-0.12,,,,-2.0965335350479037,-0.4383304757102034,-0.22757774415868215,-3.0,,,,,,,,,,
153.82,25.74,0.2,-0.93,,,,-1.5665335350479062,0.1516695242897966,-1.0375777441586822,-2.0,,,,,,,,,,
153.83,25.11,-3.13,-0.98,,,,-2.196533535047905,-3.178330475710203,-1.0875777441586822,-3.0,,,,,,,,,,
153.84,25.49,-1.18,-1.2,,,,-1.8165335350479062,-1.2283304757102034,-1.307577744158682,-3.0,,,,,,,,,,
153.85,25.51,-2.8,-1.02,,,,-1.796533535047903,-2.848330475710203,-1.1275777441586823,-3.0,,,,,,,,,,
153.86,22.8,-2.63,-0.26,,,,-4.506533535047904,-2.678330475710203,-0.36757774415868216,-3.0,,,,,,,,,,
153.87,22.33,-0.92,1.1,,,,-4.976533535047906,-0.9683304757102035,0.9924222558413179,3.0,,,,,,,,,,
153.88,21.86,0.42,1.18,,,,-5.446533535047905,0.3716695242897966,1.072422255841318,2.0,,,,,,,,,,
153.89,23.81,1.77,1.26,,,,-3.496533535047906,1.7216695242897966,1.152422255841318,2.0,,,,,,,,,,
153.9,28.29,1.97,1.08,,,,0.9834664649520946,1.9216695242897965,0.9724222558413179,1.0,,,,,,,,,,
153.91,27.03,-2.38,0.3,,,,-0.27653353504790346,-2.428330475710203,0.19242225584131784,3.0,,,,,,,,,,
153.92,27.86,-1.88,-0.27,,,,0.5534664649520948,-1.9283304757102033,-0.37757774415868217,-4.0,,,,,,,,,,
153.93,26.06,0.0,-0.23,,,,-1.2465335350479059,-0.0483304757102034,-0.33757774415868214,-3.0,,,,,,,,,,
153.94,24.97,0.03,0.76,,,,-2.3365335350479057,-0.018330475710203402,0.6524222558413179,3.0,,,,,,,,,,
153.95,25.63,-0.46,0.81,,,,-1.6765335350479056,-0.5083304757102034,0.7024222558413179,3.0,,,,,,,,,,
153.96,26.57,-2.41,0.24,,,,-0.7365335350479043,-2.4583304757102034,0.13242225584131784,3.0,,,,,,,,,,
153.97,28.58,-1.37,0.17,,,,1.2734664649520937,-1.4183304757102035,0.06242225584131786,4.0,,,,,,,,,,
153.98,27.64,0.99,0.02,,,,0.333466464952096,0.9416695242897966,-0.08757774415868215,-1.0,,,,,,,,,,
153.99,26.71,3.35,-0.12,,,,-0.5965335350479037,3.301669524289797,-0.22757774415868215,-2.0,,,,,,,,,,
154.0,28.29,0.63,-0.51,,,,0.9834664649520946,0.5816695242897966,-0.6175777441586822,-1.0,,,,,,,,,,
154.01,25.6,-0.12,-0.06,,,,-1.7065335350479032,-0.1683304757102034,-0.16757774415868215,-3.0,,,,,,,,,,
154.02,25.09,-1.37,-0.28,,,,-2.2165335350479047,-1.4183304757102035,-0.3875777441586822,-3.0,,,,,,,,,,
154.03,25.34,-2.63,-0.17,,,,-1.9665335350479047,-2.678330475710203,-0.2775777441586822,-3.0,,,,,,,,,,
154.04,26.58,0.0,-0.38,,,,-0.7265335350479063,-0.0483304757102034,-0.48757774415868216,-3.0,,,,,,,,,,
154.05,26.78,-0.68,-0.52,,,,-0.5265335350479035,-0.7283304757102035,-0.6275777441586822,-3.0,,,,,,,,,,
154.06,26.98,-1.37,-0.66,,,,-0.32653353504790417,-1.4183304757102035,-0.7675777441586822,-3.0,,,,,,,,,,
154.07,26.3,-1.88,-0.54,,,,-1.0065335350479039,-1.9283304757102033,-0.6475777441586822,-3.0,,,,,,,,,,
154.08,25.06,-0.28,-0.24,,,,-2.246533535047906,-0.3283304757102034,-0.34757774415868214,-3.0,,,,,,,,,,
154.09,22.25,-1.57,0.49,,,,-5.056533535047905,-1.6183304757102035,0.38242225584131784,3.0,,,,,,,,,,
154.1,27.7,-2.96,0.34,,,,0.3934664649520947,-3.008330475710203,0.23242225584131787,4.0,,,,,,,,,,
154.11,28.33,-3.31,0.51,,,,1.0234664649520937,-3.3583304757102033,0.40242225584131786,4.0,,,,,,,,,,
154.12,23.75,-3.03,1.66,,,,-3.5565335350479046,-3.078330475710203,1.5524222558413179,3.0,,,,,,,,,,
154.13,24.9,-2.25,0.93,,,,-2.406533535047906,-2.298330475710203,0.8224222558413179,3.0,,,,,,,,,,
154.14,24.51,0.47,0.73,,,,-2.796533535047903,0.4216695242897966,0.6224222558413178,2.0,,,,,,,,,,
154.15,25.37,-0.22,0.54,,,,-1.9365335350479036,-0.2683304757102034,0.4324222558413179,3.0,,,,,,,,,,
154.16,26.23,-0.91,0.35,,,,-1.0765335350479042,-0.9583304757102035,0.24242225584131782,3.0,,,,,,,,,,
154.17,28.52,0.2,-0.2,,,,1.213466464952095,0.1516695242897966,-0.30757774415868216,-1.0,,,,,,,,,,
154.18,26.55,-2.34,-0.54,,,,-0.7565335350479039,-2.388330475710203,-0.6475777441586822,-3.0,,,,,,,,,,
154.19,25.92,-1.97,-0.29,,,,-1.3865335350479029,-2.0183304757102034,-0.39757774415868213,-3.0,,,,,,,,,,
154.2,25.29,-1.6,-0.05,,,,-2.0165335350479054,-1.6483304757102035,-0.15757774415868214,-3.0,,,,,,,,,,
154.21,27.41,-1.1,0.2,,,,0.10346646495209555,-1.1483304757102035,0.09242225584131786,4.0,,,,,,,,,,
154.22,31.31,-2.3,-0.57,,,,4.003466464952094,-2.348330475710203,-0.6775777441586821,-4.0,,,,,,,,,,
154.23,29.36,-1.7,-0.18,,,,2.053466464952095,-1.7483304757102034,-0.28757774415868215,-4.0,,,,,,,,,,
154.24,33.46,-3.55,1.16,,,,6.153466464952096,-3.598330475710203,1.0524222558413179,4.0,,,,,,,,,,
154.25,32.76,-3.64,2.52,,,,5.453466464952093,-3.6883304757102033,2.4124222558413178,4.0,,,,,,,,,,
154.26,29.37,-3.73,1.09,,,,2.0634664649520964,-3.778330475710203,0.9824222558413179,4.0,,,,,,,,,,
154.27,30.64,-4.17,0.62,,,,3.333466464952096,-4.218330475710204,0.5124222558413178,4.0,,,,,,,,,,
154.28,31.57,-4.08,-0.2,,,,4.263466464952096,-4.128330475710204,-0.30757774415868216,-4.0,,,,,,,,,,
154.29,32.51,-3.99,-1.02,,,,5.203466464952093,-4.038330475710204,-1.1275777441586823,-4.0,,,,,,,,,,
154.3,30.93,-3.05,-1.4,,,,3.623466464952095,-3.098330475710203,-1.5075777441586822,-4.0,,,,,,,,,,
154.31,29.37,-5.12,-1.61,,,,2.0634664649520964,-5.168330475710204,-1.7175777441586821,-4.0,,,,,,,,,,
154.32,29.75,-3.54,-1.77,,,,2.4434664649520954,-3.5883304757102032,-1.8775777441586823,-4.0,,,,,,,,,,
154.33,28.61,-1.97,-1.29,,,,1.3034664649520948,-2.0183304757102034,-1.3975777441586823,-4.0,,,,,,,,,,
154.34,29.19,-0.87,-1.41,,,,1.8834664649520967,-0.9183304757102034,-1.517577744158682,-4.0,,,,,,,,,,
154.35,29.92,-3.79,-2.14,,,,2.613466464952097,-3.8383304757102032,-2.2475777441586824,-4.0,,,,,,,,,,
154.36,28.88,-1.88,-1.95,,,,1.5734664649520944,-1.9283304757102033,-2.057577744158682,-4.0,,,,,,,,,,
154.37,30.28,2.19,-1.51,,,,2.9734664649520965,2.1416695242897967,-1.617577744158682,-1.0,,,,,,,,,,
154.38,29.24,-2.66,-0.24,,,,1.9334664649520938,-2.7083304757102034,-0.34757774415868214,-4.0,,,,,,,,,,
154.39,29.76,-0.23,-0.87,,,,2.453466464952097,-0.2783304757102034,-0.9775777441586821,-4.0,,,,,,,,,,
154.4,29.59,-2.71,-0.3,,,,2.2834664649520953,-2.758330475710203,-0.40757774415868214,-4.0,,,,,,,,,,
154.41,29.42,-3.87,0.86,,,,2.113466464952097,-3.9183304757102033,0.7524222558413178,4.0,,,,,,,,,,
154.42,31.82,-1.71,0.28,,,,4.513466464952096,-1.7583304757102034,0.17242225584131787,4.0,,,,,,,,,,
154.43,30.37,0.45,0.91,,,,3.0634664649520964,0.40166952428979663,0.8024222558413179,1.0,,,,,,,,,,
154.44,28.55,3.63,1.03,,,,1.2434664649520961,3.5816695242897967,0.9224222558413179,1.0,,,,,,,,,,
154.45,29.05,6.09,1.36,,,,1.7434664649520961,6.041669524289796,1.252422255841318,1.0,,,,,,,,,,
154.46,29.55,6.7,1.7,,,,2.243466464952096,6.6516695242897965,1.592422255841318,1.0,,,,,,,,,,
154.47,29.3,2.05,1.53,,,,1.9934664649520961,2.0016695242897966,1.422422255841318,1.0,,,,,,,,,,
154.48,29.04,-2.59,0.2,,,,1.7334664649520946,-2.638330475710203,0.09242225584131786,4.0,,,,,,,,,,
154.49,26.12,-4.39,-0.17,,,,-1.1865335350479036,-4.438330475710203,-0.2775777441586822,-3.0,,,,,,,,,,
154.5,26.78,-1.75,0.07,,,,-0.5265335350479035,-1.7983304757102034,-0.03757774415868215,-3.0,,,,,,,,,,
154.51,27.48,-0.1,1.26,,,,0.17346646495209583,-0.1483304757102034,1.152422255841318,4.0,,,,,,,,,,
154.52,30.77,-1.9,2.43,,,,3.463466464952095,-1.9483304757102033,2.322422255841318,4.0,,,,,,,,,,
154.53,31.49,-2.61,2.85,,,,4.183466464952094,-2.658330475710203,2.742422255841318,4.0,,,,,,,,,,
154.54,31.47,0.35,2.59,,,,4.163466464952094,0.3016695242897966,2.4824222558413176,1.0,,,,,,,,,,
154.55,31.45,-2.44,2.34,,,,4.143466464952095,-2.488330475710203,2.2324222558413176,4.0,,,,,,,,,,
154.56,30.5,-2.2,2.37,,,,3.1934664649520954,-2.2483304757102034,2.262422255841318,4.0,,,,,,,,,,
154.57,29.57,-1.97,2.4,,,,2.2634664649520957,-2.0183304757102034,2.2924222558413176,4.0,,,,,,,,,,
154.58,31.09,-0.84,2.02,,,,3.7834664649520953,-0.8883304757102034,1.9124222558413178,4.0,,,,,,,,,,
154.59,33.06,-0.15,1.1,,,,5.753466464952098,-0.1983304757102034,0.9924222558413179,4.0,,,,,,,,,,
154.6,32.45,0.52,0.19,,,,5.143466464952098,0.47166952428979664,0.08242225584131785,1.0,,,,,,,,,,
154.61,31.84,-1.73,0.06,,,,4.533466464952095,-1.7783304757102034,-0.047577744158682156,-4.0,,,,,,,,,,
154.62,31.46,-1.54,0.41,,,,4.153466464952096,-1.5883304757102035,0.3024222558413178,4.0,,,,,,,,,,
154.63,31.09,-1.35,0.76,,,,3.7834664649520953,-1.3983304757102035,0.6524222558413179,4.0,,,,,,,,,,
154.64,31.45,-0.27,0.91,,,,4.143466464952095,-0.3183304757102034,0.8024222558413179,4.0,,,,,,,,,,
154.65,31.99,-3.04,-0.56,,,,4.683466464952094,-3.0883304757102032,-0.6675777441586822,-4.0,,,,,,,,,,
154.66,27.76,-2.67,-0.87,,,,0.45346646495209697,-2.718330475710203,-0.9775777441586821,-4.0,,,,,,,,,,
154.67,23.53,-2.31,-1.19,,,,-3.7765335350479035,-2.3583304757102033,-1.2975777441586822,-3.0,,,,,,,,,,
154.68,24.24,-1.42,-1.1,,,,-3.066533535047906,-1.4683304757102034,-1.2075777441586824,-3.0,,,,,,,,,,
154.69,26.66,-2.57,-0.29,,,,-0.6465335350479045,-2.618330475710203,-0.39757774415868213,-3.0,,,,,,,,,,
154.7,29.08,-3.73,0.52,,,,1.7734664649520937,-3.778330475710203,0.41242225584131786,4.0,,,,,,,,,,
154.71,25.2,0.13,0.44,,,,-2.1065335350479053,0.0816695242897966,0.33242225584131785,2.0,,,,,,,,,,
154.72,27.39,0.46,1.14,,,,0.08346646495209598,0.41166952428979664,1.0324222558413179,1.0,,,,,,,,,,
154.73,29.82,3.13,-0.32,,,,2.5134664649520957,3.0816695242897967,-0.42757774415868216,-1.0,,,,,,,,,,
154.74,28.6,1.79,0.41,,,,1.2934664649520968,1.7416695242897966,0.3024222558413178,1.0,,,,,,,,,,
154.75,25.47,0.13,1.48,,,,-1.8365335350479057,0.0816695242897966,1.3724222558413177,2.0,,,,,,,,,,
154.76,27.03,-1.52,0.94,,,,-0.27653353504790346,-1.5683304757102035,0.8324222558413178,3.0,,,,,,,,,,
154.77,29.35,-4.25,2.41,,,,2.043466464952097,-4.298330475710204,2.302422255841318,4.0,,,,,,,,,,
154.78,30.71,-3.92,1.08,,,,3.4034664649520963,-3.968330475710203,0.9724222558413179,4.0,,,,,,,,,,
154.79,32.07,-4.08,1.74,,,,4.763466464952096,-4.128330475710204,1.632422255841318,4.0,,,,,,,,,,
154.8,32.4,-2.2,0.82,,,,5.093466464952094,-2.2483304757102034,0.7124222558413178,4.0,,,,,,,,,,
154.81,32.85,1.41,0.38,,,,5.543466464952097,1.3616695242897965,0.27242225584131785,1.0,,,,,,,,,,
154.82,30.52,-0.35,0.49,,,,3.213466464952095,-0.39833047571020336,0.38242225584131784,4.0,,,,,,,,,,
154.83,31.27,-3.07,-0.08,,,,3.963466464952095,-3.118330475710203,-0.18757774415868217,-4.0,,,,,,,,,,
154.84,31.97,2.19,0.03,,,,4.663466464952094,2.1416695242897967,-0.07757774415868215,-1.0,,,,,,,,,,
154.85,32.68,-0.44,-0.02,,,,5.373466464952095,-0.4883304757102034,-0.12757774415868214,-4.0,,,,,,,,,,
154.86,28.92,0.34,-1.1,,,,1.6134664649520971,0.29166952428979664,-1.2075777441586824,-1.0,,,,,,,,,,
154.87,24.95,-2.15,-0.48,,,,-2.3565335350479053,-2.198330475710203,-0.5875777441586821,-3.0,,,,,,,,,,
154.88,30.27,-2.85,-0.24,,,,2.963466464952095,-2.8983304757102033,-0.34757774415868214,-4.0,,,,,,,,,,
154.89,33.0,-3.55,-1.3,,,,5.693466464952095,-3.598330475710203,-1.407577744158682,-4.0,,,,,,,,,,
154.9,31.64,-4.18,-0.77,,,,4.333466464952096,-4.228330475710203,-0.8775777441586822,-4.0,,,,,,,,,,
154.91,28.06,-2.6,0.84,,,,0.7534664649520941,-2.6483304757102033,0.7324222558413178,4.0,,,,,,,,,,
154.92,30.43,-2.1,1.37,,,,3.123466464952095,-2.1483304757102033,1.2624222558413178,4.0,,,,,,,,,,
154.93,31.8,0.77,1.42,,,,4.493466464952096,0.7216695242897966,1.3124222558413177,1.0,,,,,,,,,,
154.94,33.18,-0.66,1.39,,,,5.873466464952095,-0.7083304757102035,1.2824222558413179,4.0,,,,,,,,,,
154.95,29.42,2.23,-0.71,,,,2.113466464952097,2.1816695242897968,-0.8175777441586821,-1.0,,,,,,,,,,
154.96,30.37,2.66,-0.76,,,,3.0634664649520964,2.611669524289797,-0.8675777441586822,-1.0,,,,,,,,,,
154.97,32.54,4.52,-2.1,,,,5.2334664649520946,4.471669524289796,-2.2075777441586824,-1.0,,,,,,,,,,
154.98,25.52,5.17,-1.61,,,,-1.786533535047905,5.121669524289796,-1.7175777441586821,-2.0,,,,,,,,,,
154.99,29.03,3.63,-1.85,,,,1.7234664649520965,3.5816695242897967,-1.9575777441586824,-1.0,,,,,,,,,,
155.0,32.1,2.11,-2.75,,,,4.793466464952097,2.0616695242897967,-2.8575777441586823,-1.0,,,,,,,,,,
155.01,33.37,2.23,-3.56,,,,6.063466464952093,2.1816695242897968,-3.6675777441586823,-1.0,,,,,,,,,,
155.02,31.36,2.3,-3.54,,,,4.053466464952095,2.2516695242897966,-3.6475777441586823,-1.0,,,,,,,,,,
155.03,28.0,2.94,-3.75,,,,0.6934664649520954,2.8916695242897967,-3.8575777441586823,-1.0,,,,,,,,,,
155.04,29.68,2.62,-3.4,,,,2.373466464952095,2.571669524289797,-3.507577744158682,-1.0,,,,,,,,,,
155.05,32.46,-0.87,-3.58,,,,5.153466464952096,-0.9183304757102034,-3.6875777441586823,-4.0,,,,,,,,,,
155.06,32.15,-0.7,-3.63,,,,4.843466464952094,-0.7483304757102034,-3.737577744158682,-4.0,,,,,,,,,,
155.07,31.86,-0.38,-3.55,,,,4.553466464952095,-0.4283304757102034,-3.657577744158682,-4.0,,,,,,,,,,
155.08,32.07,2.3,-3.28,,,,4.763466464952096,2.2516695242897966,-3.387577744158682,-1.0,,,,,,,,,,
155.09,32.3,2.59,-3.53,,,,4.993466464952093,2.5416695242897966,-3.637577744158682,-1.0,,,,,,,,,,
155.1,33.52,2.0,-4.44,,,,6.2134664649520985,1.9516695242897966,-4.547577744158683,-1.0,,,,,,,,,,
155.11,33.47,2.7,-4.89,,,,6.163466464952094,2.651669524289797,-4.997577744158682,-1.0,,,,,,,,,,
155.12,33.43,0.31,-5.12,,,,6.123466464952095,0.2616695242897966,-5.227577744158682,-1.0,,,,,,,,,,
155.13,31.18,-2.07,-4.73,,,,3.873466464952095,-2.118330475710203,-4.837577744158683,-4.0,,,,,,,,,,
155.14,29.91,-0.28,-4.54,,,,2.6034664649520955,-0.3283304757102034,-4.647577744158682,-4.0,,,,,,,,,,
155.15,30.98,2.3,-4.51,,,,3.673466464952096,2.2516695242897966,-4.617577744158682,-1.0,,,,,,,,,,
155.16,32.06,-0.55,-4.19,,,,4.753466464952098,-0.5983304757102035,-4.297577744158683,-4.0,,,,,,,,,,
155.17,31.97,2.88,-4.04,,,,4.663466464952094,2.8316695242897967,-4.147577744158682,-1.0,,,,,,,,,,
155.18,27.59,1.38,-3.66,,,,0.28346646495209527,1.3316695242897965,-3.7675777441586824,-1.0,,,,,,,,,,
155.19,27.49,3.05,-3.37,,,,0.18346646495209384,3.0016695242897966,-3.4775777441586824,-1.0,,,,,,,,,,
155.2,28.03,3.51,-3.13,,,,0.7234664649520965,3.4616695242897966,-3.237577744158682,-1.0,,,,,,,,,,
155.21,28.58,3.97,-3.12,,,,1.2734664649520937,3.921669524289797,-3.2275777441586824,-1.0,,,,,,,,,,
155.22,29.83,3.76,-3.22,,,,2.5234664649520937,3.7116695242897966,-3.3275777441586825,-1.0,,,,,,,,,,
155.23,31.09,3.55,-3.29,,,,3.7834664649520953,3.5016695242897966,-3.3975777441586823,-1.0,,,,,,,,,,
155.24,30.87,1.74,-3.34,,,,3.5634664649520964,1.6916695242897966,-3.447577744158682,-1.0,,,,,,,,,,
155.25,30.66,-0.07,-3.2,,,,3.3534664649520955,-0.11833047571020341,-3.3075777441586824,-4.0,,,,,,,,,,
155.26,28.47,2.84,-3.06,,,,1.1634664649520943,2.7916695242897966,-3.1675777441586823,-1.0,,,,,,,,,,
155.27,26.75,2.95,-2.1,,,,-0.5565335350479046,2.901669524289797,-2.2075777441586824,-2.0,,,,,,,,,,
155.28,25.6,3.29,-1.15,,,,-1.7065335350479032,3.241669524289797,-1.2575777441586822,-2.0,,,,,,,,,,
155.29,24.45,2.96,-1.57,,,,-2.8565335350479053,2.9116695242897968,-1.677577744158682,-2.0,,,,,,,,,,
155.3,27.93,2.63,-1.99,,,,0.6234664649520951,2.5816695242897967,-2.097577744158682,-1.0,,,,,,,,,,
155.31,23.43,3.55,-1.86,,,,-3.876533535047905,3.5016695242897966,-1.9675777441586821,-2.0,,,,,,,,,,
155.32,23.61,4.95,-1.66,,,,-3.696533535047905,4.9016695242897965,-1.767577744158682,-2.0,,,,,,,,,,
155.33,28.43,4.91,-2.45,,,,1.1234664649520951,4.8616695242897965,-2.5575777441586824,-1.0,,,,,,,,,,
155.34,30.95,4.87,-2.5,,,,3.6434664649520947,4.8216695242897964,-2.6075777441586823,-1.0,,,,,,,,,,
155.35,27.91,-1.26,-2.69,,,,0.6034664649520955,-1.3083304757102034,-2.797577744158682,-4.0,,,,,,,,,,
155.36,29.43,1.8,-2.24,,,,2.123466464952095,1.7516695242897966,-2.3475777441586825,-1.0,,,,,,,,,,
155.37,28.05,2.88,-1.79,,,,0.7434664649520961,2.8316695242897967,-1.8975777441586823,-1.0,,,,,,,,,,
155.38,28.2,2.46,-1.49,,,,0.8934664649520947,2.4116695242897968,-1.597577744158682,-1.0,,,,,,,,,,
155.39,28.36,2.06,-1.2,,,,1.0534664649520948,2.011669524289797,-1.307577744158682,-1.0,,,,,,,,,,
155.4,29.66,1.82,-1.75,,,,2.3534664649520955,1.7716695242897966,-1.8575777441586823,-1.0,,,,,,,,,,
155.41,27.7,-0.34,-0.73,,,,0.3934664649520947,-0.3883304757102034,-0.8375777441586821,-4.0,,,,,,,,,,
155.42,26.3,3.31,0.0,,,,-1.0065335350479039,3.261669524289797,-0.10757774415868215,-2.0,,,,,,,,,,
155.43,28.99,4.67,-0.15,,,,1.6834664649520938,4.621669524289796,-0.2575777441586822,-1.0,,,,,,,,,,
155.44,27.41,4.66,-0.49,,,,0.10346646495209555,4.6116695242897965,-0.5975777441586821,-1.0,,,,,,,,,,
155.45,21.23,4.65,0.76,,,,-6.076533535047904,4.601669524289797,0.6524222558413179,2.0,,,,,,,,,,
155.46,24.32,4.16,0.13,,,,-2.9865335350479043,4.1116695242897965,0.02242225584131785,2.0,,,,,,,,,,
155.47,27.88,3.68,1.42,,,,0.5734664649520944,3.631669524289797,1.3124222558413177,1.0,,,,,,,,,,
155.48,31.83,3.97,0.1,,,,4.523466464952094,3.921669524289797,-0.007577744158682148,-1.0,,,,,,,,,,
155.49,30.45,3.33,-0.59,,,,3.1434664649520947,3.281669524289797,-0.6975777441586821,-1.0,,,,,,,,,,
155.5,28.52,2.69,-0.79,,,,1.213466464952095,2.6416695242897967,-0.8975777441586822,-1.0,,,,,,,,,,
155.51,27.27,3.03,-0.65,,,,-0.03653353504790502,2.9816695242897966,-0.7575777441586822,-2.0,,,,,,,,,,
155.52,26.03,3.37,-0.52,,,,-1.2765335350479035,3.321669524289797,-0.6275777441586822,-2.0,,,,,,,,,,
155.53,25.09,1.9,0.31,,,,-2.2165335350479047,1.8516695242897965,0.20242225584131784,2.0,,,,,,,,,,
155.54,25.79,0.44,0.35,,,,-1.5165335350479054,0.3916695242897966,0.24242225584131782,2.0,,,,,,,,,,
155.55,27.0,2.27,0.57,,,,-0.3065335350479046,2.221669524289797,0.4624222558413178,2.0,,,,,,,,,,
155.56,26.69,4.1,0.99,,,,-0.6165335350479033,4.051669524289796,0.8824222558413178,2.0,,,,,,,,,,
155.57,27.74,0.19,1.01,,,,0.43346646495209384,0.1416695242897966,0.9024222558413179,1.0,,,,,,,,,,
155.58,28.79,-3.7,1.04,,,,1.4834664649520946,-3.7483304757102034,0.9324222558413179,4.0,,,,,,,,,,
155.59,26.26,-2.67,0.55,,,,-1.046533535047903,-2.718330475710203,0.4424222558413179,3.0,,,,,,,,,,
155.6,29.15,1.31,0.99,,,,1.843466464952094,1.2616695242897966,0.8824222558413178,1.0,,,,,,,,,,
155.61,28.15,-0.54,0.14,,,,0.843466464952094,-0.5883304757102035,0.03242225584131786,4.0,,,,,,,,,,
155.62,27.16,-2.39,-0.71,,,,-0.14653353504790445,-2.4383304757102033,-0.8175777441586821,-3.0,,,,,,,,,,
155.63,23.21,-3.39,-0.48,,,,-4.096533535047904,-3.4383304757102033,-0.5875777441586821,-3.0,,,,,,,,,,
